customer_id,monthly_spend
72668820,2727.4658252886
23817472,1638.8934521892847
99830054,1682.2826758230842
63410560,1196.0235512428344
11811963,1499.9968204153843
68778133,1825.6314732275189
61211015,1038.5352420631775
85223112,1719.2169320638104
17785980,1840.0121663005662
51523712,1380.4602124510793
88242319,1489.0303398335222
66674532,2268.000028882905
76442132,1765.5765941744637
84193848,1292.7371413429742
80878809,1239.8717211827582
92088473,1113.9176412664533
18574912,810.6112228032003
82956926,2643.3234254475756
57265640,1681.5347804090327
27961225,996.589391808863
65404075,1448.5868231442978
98698597,988.7536269303223
63221757,2645.9801852765586
45396691,2262.9157878138776
95724535,1124.345881470769
98157590,2208.8210640403804
60909030,1587.9950078695463
20932142,1537.230237227671
85604729,1302.3562292167453
25410553,1232.2363614306241
76477501,1714.9796737467982
29459273,1921.201663792232
71879657,952.1297257909866
67115179,2106.8608406006883
82348794,2230.677028600887
32880748,1379.5322133918016
36203607,1458.0521258736846
20891850,1188.0006770438604
94570583,1272.2368337972146
47560755,1487.0169066669112
39752876,3208.5385693788357
68980243,1688.7237927083447
71143374,1196.9700628972137
89917748,1884.4162598422747
30461949,1380.4894421939061
67458886,1081.4531521753318
44166816,1146.0388150464828
48218923,1919.8123452410364
83104523,1317.4594374782982
23739634,1823.2760689820193
45544123,1717.5809180457766
72316980,1905.9152052485947
24805396,1187.083749752968
85045576,1861.2805450323478
21314164,1760.7822370912058
52842656,1085.3704932705432
12382139,1813.226952676392
88152347,1389.107571672718
49270171,1932.5391002583474
20221404,1276.8062342852145
25851974,1412.62343441826
95701680,2269.8308566951837
83739665,867.9219376792776
61996348,1565.219397134889
12797236,1885.8247736939197
25554853,1232.2569578109947
72618187,2333.192419882104
77583489,1548.3682627532753
79450582,556.6545159634218
84595636,1623.0925765718903
89981949,1331.0985389074756
69424476,1607.6751941781795
55064308,2278.2532740423967
82956266,1642.159394411616
60185159,2354.8266633461
80612747,1959.517068579683
41303090,1499.0703548640358
13517787,2022.09348246418
34078093,1617.630821052568
69030112,1629.3405735531978
61791328,1781.8403715182967
51789245,1137.1021997059065
88068699,2573.7672771028483
33399367,1301.7695520611778
79597553,866.775545547226
70695101,1611.9829402150417
98169962,966.6849309174938
89251190,1756.1736099482957
53044281,2011.9407483800344
73528670,2901.6689209730866
14751149,1742.6587067993432
61490053,1540.6196739674444
51385275,1469.0090673252596
41764194,2436.4782269243615
96598282,2174.02166443809
96823449,1323.0534838989417
30931247,2026.2394540437838
60872668,1322.2175734803764
97835669,3277.4087075209736
36785828,3013.069011636866
25812131,1450.5866143117246
38410800,1977.5171888883556
33023072,2084.827631834045
48250594,1786.2186203628469
94891015,1231.9997262096226
65307671,1156.447552035634
99621779,2053.1729458876134
83959755,1184.7906893179609
64535310,1372.7297203064268
30594968,1650.1318499957613
10263960,1425.3719521395126
60876075,1733.35274595286
12217583,1799.1874713363397
29989580,1154.8524941277024
31184452,1999.296871897863
16182148,1633.5132372372768
74700470,1791.1765022784366
53084609,1141.486534065497
36052930,1381.514516469685
86583512,890.1679855846625
10930793,1919.1075329185949
74179918,1054.5665214033002
89853445,1112.8004753976525
75258370,1247.3742626023677
93197004,1753.7596434032305
16551408,2222.8655079048704
36115326,1952.2266752855423
47243451,1560.093663805843
90773939,2751.415230465681
30735291,2380.4950177444753
66891211,964.5678035063918
77142249,1227.777731979518
24530798,958.7241834068852
78204046,1328.8463087308182
60230110,2179.0284329628494
13017302,2009.9941665263966
21044447,1494.6816291469613
28976655,1696.6230468059098
52214813,1753.0129251248627
61575366,2105.435204310534
23125986,1042.0944028326737
11614855,1338.9438487662287
68090330,1775.4915242008024
31241329,1957.3708466574224
21561157,1387.438813529582
61917300,1788.456377720939
82147824,2742.217139184452
91513421,1330.2414091508058
30753790,1540.672549133086
33700064,1400.527396202498
86773406,1259.3838334676634
41719197,1444.2042044139364
67399596,1198.3565675813015
37696535,1210.6964933748957
15791208,1436.6030940953258
24348676,1185.7550684364924
24480974,1806.5188159454867
49440078,1443.4527521562914
48242779,864.2602733311423
13405947,2418.4379545366783
34531671,2162.8382951237636
63652222,1588.0902108449573
97745210,1590.8743260298174
48557187,1301.3351043856187
79801016,1277.0898936961196
93409518,2008.133563277796
48891463,1052.1653729754478
41134793,2368.2221051937795
76776302,1768.2000884295494
89505130,1410.264228762958
46129267,1403.2507777100466
57862630,1073.5766025763103
32227094,1082.1829125487825
72887559,1757.0818855801565
97826236,1194.1478792139246
40250768,1782.4461327442884
56765848,1138.0926138376246
11244823,2600.7809149630875
40189321,1629.6128966510666
68120430,880.5586231782454
64917610,2188.7197837136446
79290200,1139.2050630503163
13110537,1568.969675208382
56816135,1129.2116045465204
27525357,2818.8359488506694
71914367,1673.4990772513536
23989491,1119.430509004928
86436168,1974.3944042641772
63499286,1579.3244491947387
18619374,1908.5625304582154
52222614,1328.2185975496486
75467866,1544.68413180061
28926111,2233.286456555408
98661834,3111.7932746356964
73087852,1387.2878119291145
48887326,2051.7458238700265
87383314,1801.6596316368132
88682579,1809.026883300069
12617324,2424.686312694108
49224165,1372.128348138263
69951588,1858.6548483151291
11713703,2150.1521969906944
59435002,1925.6026158116465
61153563,1504.5170152914802
57206499,2784.3031202613347
89140242,1569.6386470048305
95100771,2344.3173158662876
32638417,1063.4830354018509
61625712,1186.3884737778355
61250133,1858.2937322469786
17952873,1437.1899644616522
14513813,1367.8163086475195
57500282,1355.3755884389952
51340284,1442.6247454267536
35897956,1443.7789932525613
21856280,1715.996505369476
36786275,1416.7862198778312
99178725,1397.5984234050293
48955886,1811.1389337300482
51811678,1433.2222593863323
81930210,1695.3068317636491
49161318,1714.3037438597203
24723720,1963.9231200898507
14950936,2543.648726439981
54638593,951.0875003768446
98115682,1587.709071479001
10533857,2311.9756051343415
87478097,1496.1803507609704
60429975,2249.1462133885025
38969729,1686.3168872932501
64656132,1531.3344119264661
86963086,1543.9044342357588
17268859,1418.9049026684822
72142121,1786.7597641628768
91574809,1558.2360209513952
54272037,1805.247355152816
16058661,2060.555998915719
74133244,1068.3020058137688
14281752,1555.1206371075996
46666867,1051.8631466872414
75686584,1556.9558859617346
25546684,1321.6573033897023
80619174,1591.955327600572
61749604,1478.5101614491775
38248391,1055.6220336977944
16877088,1146.211061272073
99140321,2204.0459819250705
15975231,2749.0975834398996
40531945,1526.6574347628055
71708672,951.301951823497
85030779,1834.8951192495706
61117487,1260.098982676147
42638536,1832.462491024249
82326061,1243.6234787736453
17028661,1133.0709410920363
26048783,2201.931369725933
34262255,2276.3254642175707
14326462,2027.746341605096
93816989,1485.0868688468622
23690395,1562.573029599634
94999262,1457.7588929595718
81971277,1435.4440131104232
90562416,1447.113282427992
95799765,2495.733428370271
89244724,1909.4762773123064
83879641,2958.8635659887823
96424387,1731.085012281084
51051501,1259.471132394006
29249441,1692.1551399256402
62893412,1282.560955912664
61417835,2281.145359726507
62755928,1574.8449956785196
66501572,2407.532653380269
76084740,2623.793111116199
27624326,2030.1472390239176
86757966,1586.9261018310365
92455037,1069.4592521807149
67852942,1931.4417260610262
30696098,971.2832002056194
44792329,1026.8009830113087
10390388,1506.75243642286
17826936,1874.4174363535917
71880941,1476.5488971047375
98184673,2395.862072653543
60002125,1353.9321591195792
34664804,1262.1267299557198
37594595,1026.9975506656747
42980815,1847.1348985854127
25819880,1605.9547730453796
16484408,2061.209715740395
91766904,1333.3201502985494
82866803,1573.818258511562
82424284,1558.5577029674778
72903422,1620.7535974057166
11480750,1801.2231921320868
96983867,1801.614693091577
41426492,1353.2695016613013
24002286,2291.3066272253513
18056145,2165.994808640963
72362977,1070.626397954202
15977163,1801.8501991895039
51036186,1355.46699469892
34918337,1926.1259965360523
20599813,2148.9221804408344
19900890,1751.8003671518247
27971378,2299.106755620619
50965403,1710.9569482380118
49026734,1067.0871320981669
14192253,2552.251422741291
76817070,2463.479451551427
41164681,1363.8522985537873
94312885,1684.5510560773544
38527851,1112.1967275091895
88279496,1899.6641504565039
15498361,1577.9641503861749
17691622,2722.48244018088
43719564,1299.22648856795
27861137,1158.0822495269226
20308452,1415.8748484969246
97996598,2110.974047715079
93656677,1038.4106265906998
20464937,2233.2936846968946
25195757,1521.5792022230523
95231592,1981.5517899848462
96604510,1185.4772105758204
12888073,1267.0711191489083
99408984,2094.6569897460367
65238591,1431.0818420293663
24114707,1415.3030894913854
70796256,1149.4775081261346
64703869,3337.488991353708
35203752,1491.3614995970663
47453323,968.7619916338158
12385313,1339.5187216120246
54441418,1322.8753086191198
83549825,1126.440831379206
20370209,2295.4720345145406
68357218,820.8508908376303
62743829,1633.1370734947766
20331898,2234.8089750333043
43934228,1588.525188482109
47620709,2490.9283668614335
75355275,1406.185632515377
63446649,1738.1170376905038
89051919,800.580903217633
92954904,1668.60730554871
64731800,1493.1718332252763
27945685,2017.4029068985371
98412215,1230.3493235859512
19535502,2091.463170496274
66516822,1625.5452178439093
45373292,1161.074411766752
34711249,1363.8239274052266
48370651,1735.2328720681317
71354510,1533.2566926296852
56728847,998.008279133174
40004525,2356.634017526383
94648945,1519.8664209345256
62756732,1315.47496310043
80428237,1641.831336295325
64878556,1733.7906161167095
30597278,1482.6523638633848
40357660,1792.4655699908603
98010210,1480.1206667793333
43275959,2050.255821774872
67938712,1634.370342852267
50506973,2226.236589503508
27421159,1337.6443877246268
51123211,2492.1486849950998
51887530,1190.1702070461774
68372581,2083.528002713637
31184062,1766.8018210323653
55543655,1978.6785844998565
71805162,1906.5862582386549
98612541,1553.833010309097
67235486,1277.4738344365264
35490134,1766.043086637198
74647441,1361.0477549571383
73962817,1480.9914764889102
95192638,1165.171570886574
96803902,1451.6757699470984
97635826,1173.396456916895
34428942,1761.890832262416
86699979,1808.8903310351595
79766437,2050.5273648401208
55732878,1601.3788922909494
20035702,2850.251333364019
54997853,1882.5320423099263
91776457,1448.0689868359084
13967606,1497.4783597113856
88365927,3226.731147154119
92907413,1060.3348028077894
89771364,1709.4810813123327
75648081,1373.0989593688764
97365061,1174.9838138432785
29587137,2189.020183313305
22019813,1449.127006581589
29469529,1698.7377225734706
66670735,2180.7506753811786
84380411,1962.3355725008053
17040729,1828.1297205809844
25307807,1774.7611907199184
33962361,1231.9661383315943
67969299,2182.842003713654
38562471,2461.987633362378
33114742,1861.4300515565449
54307298,1150.255019971755
20058700,3746.6548351438914
33779532,2254.5303990157217
88110162,1162.9971527285354
36112292,1372.2374005723245
38475061,1735.2352690548805
92644264,1876.2217713944835
92355731,2088.36242955336
75478249,1733.4904185862442
23875741,965.507975057328
88793850,2289.1665319493886
14142195,2464.9050197713523
67422773,1982.1926329365988
36705498,2400.8974063387113
62072834,1766.881012533867
33337577,2146.4940793129504
14298054,1924.0497496766059
96998725,1182.1932266016001
70579244,1624.8941808331126
26844678,1954.340655131302
97441250,1324.6700142053185
49239286,1700.7012960629231
19469855,1142.1479330923585
82552850,953.0219384525352
60170958,2656.10083128342
28237826,1899.869496382594
84208342,1766.0848665011258
28295140,1927.7766316962495
38477827,1468.3764827519244
54941872,1301.5590216810328
15450767,1664.2124253506374
93656934,2116.187696706009
54273142,1421.821431614025
63648675,1200.709421709212
31875954,2093.784059583023
60881802,1941.2943115024623
17233443,1568.2199016228437
28953932,1422.241771301727
64958348,1477.3725012857358
27038940,1436.2331616131194
25667330,1340.9545291833285
89200812,1454.3443689241867
63109620,1150.0738438561534
34692595,2124.23044756724
45554823,1326.8901703458973
50487516,2139.7209553086605
37970303,1907.64795549592
20944145,1677.3250887275055
54232510,2344.2202048447125
58289637,1522.4534872951026
70295882,1005.5552748877429
11855847,1352.0447898661766
26640485,1505.5599474009987
92806514,1809.5161484354692
43703605,2065.354690283372
75507937,1479.3893555723116
21361381,1518.4867907258797
73615273,2425.4531331339385
92437179,1601.312406449585
57813173,1311.0171618522918
99373127,997.007150354614
95805212,2397.818408102662
61946147,1560.5679944135711
24903202,1368.9620193668047
88268253,1354.6505456137977
45270713,1324.9464452932793
67013519,1940.8681519624772
64480094,1259.2121593432485
18481385,2298.547137293526
69314375,1352.242121102835
58464172,2005.007592536303
57844179,1574.124146730383
65371057,1429.4453042259527
22749627,1321.6345159851694
64747851,2095.8236582128293
35545690,1910.2529986333775
91575937,1542.0414882783707
11663787,1588.8296300177435
59570536,3090.8286465187757
53724418,1671.3404025060984
78572661,1422.5329566872867
38544041,1804.6548808792318
27091356,2035.4859063006863
20013110,1105.2793753264368
11862841,872.3915307447346
54926458,1554.173406574649
72702715,2777.3488653968207
65477001,1290.1069314810672
99407693,1338.451403975111
15192014,1740.4445585822186
87232785,1679.915078962962
76412402,1528.7640337334162
49393943,2145.90031107932
53853124,1204.4168100707273
17486636,2250.3534883429966
64895733,2643.526821439309
64938150,1492.9403571993003
62321885,2008.0928234847977
14616504,1527.3689936468552
53996148,1992.361985044706
17209399,1958.655999019965
25102335,2093.1135635219416
54515012,2545.653449116462
80596244,1363.4762284425608
54217244,1321.6887920386002
29133774,1374.6698552890975
60727794,1806.4290915927177
55160698,2338.9708234202635
18231141,1871.4431216524083
91091163,2135.752912622063
52747750,1724.748481569643
97932301,1820.8196254422883
77391969,1503.8698441726879
64274314,2166.812450839633
82861922,1323.7961443338313
95155142,1444.2482472146107
57522876,1111.3099679994848
46054634,1358.220826141051
32006732,1744.3861030841008
62808198,1121.871830576294
60875435,1660.1634863172367
15688688,2058.2183583921715
13559129,2162.7839150418704
25489744,2875.6991700572817
55669591,1152.0659835553645
10763911,1310.2247360861586
15579269,1095.5986466322015
18433265,1792.8273236864052
72131946,1052.2304166169479
50106249,3161.809215332569
21363716,1164.287933877686
80090384,2047.2181779267041
37971475,1262.237097248034
31314120,1706.6787915055002
73683678,2036.44755824776
29703095,1628.131445669827
87144591,2321.103220403246
44689207,1329.1818327926865
42450190,3136.7516757867343
92653218,1608.3973841603279
67727493,1790.1513237638344
55742747,1819.446689485463
96941026,1296.6221295624223
89824134,1334.0676862649957
19822449,1249.1184695858965
18676315,1227.5225889649025
17316044,1121.943376398251
81559769,1208.0367668732179
98912158,1192.676132839214
67772871,1870.2998685497917
65921862,1753.5496906564365
12636566,1239.2572336716585
88608909,2188.985173266945
43902318,882.4048214811047
59512038,2153.7875438064834
77976362,1413.2689313515752
57092914,1844.1539516925345
47412567,1576.292566521909
17145991,2616.626705416602
56270450,2798.1858536337377
47467383,1616.1607625429938
10449714,1820.2143810917953
43156511,1820.153682444141
71377851,1768.7876942042296
54093810,1754.5266976253765
78096026,1435.721434606252
57320154,1003.4026892929272
45383520,1075.217749927871
38351707,1595.3961702893064
70796190,2711.985269937365
29977177,1713.77608913243
97584339,1495.5154338916789
47886559,1136.6204869060562
45622137,1506.9345671122517
21500277,1215.1868351470098
47647928,2216.6997658348546
54496344,1544.18489970397
44268785,1843.1571819171752
75946241,1367.7768446030511
30459191,1249.3819095160302
15840319,2162.8479021176454
72588739,1718.532237792139
73017157,948.1486839824493
25420365,1606.0007269000712
55377863,1718.8583738200434
51370964,1518.497344879218
48905468,1571.197082710324
83191846,1733.916101435853
59334183,1605.2913098214453
94009638,2088.9846502752366
41721760,2245.83412502134
35401283,2338.235808549577
69685525,1295.8377935254912
84271975,1450.032069934266
95753616,1150.3408845713145
32526219,1071.653143074071
64532934,1208.3631362734602
76031822,1676.9429727700435
52468855,2139.0214166272026
21028902,2464.9791405375254
34108713,1510.0412907766065
84943048,1147.2919431365754
84439701,1831.9480023411559
16539498,4318.266210881553
24537949,1531.12214134524
19537971,2216.368679715326
72069403,1321.944387679111
84333546,2228.002060801412
11868598,1922.1691653757405
72165230,2056.5089350500193
86606477,2862.3615196141964
85432562,1876.0149788190222
53853013,1884.0572330841294
87319378,1607.1991006015078
32466967,1266.9867142208507
80519195,822.805590807861
12289146,1355.4371083515653
17893529,1586.7005236153004
76217556,1577.920706856532
27323024,1657.3858451254066
86557861,1650.6997670939388
37601873,1868.131478030957
43146250,1199.41017716658
51498335,1751.5171432926097
46939189,2223.5825457912065
36620181,2714.181360908193
59890806,1666.4360265565454
19160668,1238.563335408572
94555827,1503.3930599762432
73451577,1661.9568836208405
83828090,1410.8011374956857
92021594,1025.3574680276324
15822386,1548.5613764242903
57405310,1216.2339710570645
22671359,1055.288038660019
68101436,1205.3210782368444
66910009,1506.953515218405
55778706,1840.5402038907416
75120697,1615.5725789461696
12885545,1491.6345724060195
28604372,2134.364290198436
97297156,1368.4967481961153
18964928,1461.5495801344425
61244754,1626.210669725095
45178470,1509.717667199927
65250669,1412.0967917222006
75566313,1612.668149341596
25053248,1751.9073326032042
71082761,2752.720025358052
25210276,1543.7360594704005
39718089,2010.6174943502403
51364178,1923.6808056045552
31211994,1587.6604082744088
71509945,2148.3763624607227
98330029,1258.902050682377
22456435,1404.509334365261
56912862,2220.5080518046298
41548833,790.5012272990215
34760776,1523.9686038277766
54015943,2546.2161759454148
75943554,2357.346680137218
61847706,1345.1890759331484
79766441,1484.222474359096
29099073,715.2608931390703
92971983,2291.803084960261
77042656,1323.3464963645679
41355522,1259.0744012203413
37905258,1431.1583473146316
62845536,1156.9445619772432
70252689,2566.4983589252533
69012389,1011.7341490331701
55230723,1274.8976971714096
36148733,1461.8751854694297
11166306,1681.6143910915332
86661349,2200.383229849822
39933083,1519.42995999899
91301497,1455.1376570469986
84697954,1251.5476006743781
16890490,1327.477221130611
46638869,1208.3505767566712
44149767,1626.8866853040197
18897403,1636.7807797518976
77411533,1173.9186490891334
62885631,1920.4596342684574
34219564,1685.135644849826
69042251,1296.6450438848815
24137005,1109.3306935778269
66305720,952.6439286231837
17619455,2007.9030491520007
63065642,1542.6225258949853
43970026,2008.1019515941214
78870428,1837.174914884803
72114631,916.0034078557885
84664219,1695.0668634765007
25739422,1401.0919848448548
54038039,2054.8402151978544
55081531,1539.6046326343535
45672847,1634.869381504067
29734641,1420.039913652897
63805244,1163.6493945887096
82782411,1839.8323322611104
64705797,1418.7248676116476
59326862,1396.4919520500862
48549098,2772.407654989707
39570097,1255.5408527642494
98000370,1323.6064702926528
63674921,1872.8690908576232
16674336,1782.9606671122683
77063987,1512.5589784070328
67143015,2576.0084015361945
10570033,1518.939614742447
47185088,1224.6059418096345
63757190,1494.3658354992872
43453041,1497.7472998423966
17890447,2039.659800232738
34735493,1067.3996066922864
40580820,1232.9793639923273
84776860,1884.2654305435979
34883247,2276.460320985
75437035,1673.0905817442408
63198281,1404.494395182464
33289878,1954.9890068980753
42222441,1646.6953836914931
53518898,1374.3984333686853
77756377,2028.4100215500716
66266331,1579.4295979728681
75207542,2111.4065738299305
65741993,1223.4855869181342
30452290,1049.599865688393
30341625,1481.914139895425
10196118,1373.7943216260817
39997400,1478.5964155924307
42764498,2770.286148382378
93568775,1120.088113322272
60138513,1277.1789981738061
95863174,1780.4418545180793
92194956,1597.1644644043213
34979379,1641.5930764607465
71517927,3152.3418355169215
80092401,933.4538476135187
29853468,1047.8314744972547
95595164,2506.5480999168985
47277321,2449.417453358338
95111852,1067.0003657549973
49309773,1589.1840141153946
52060622,1252.2059913144708
18920892,1243.2380088610012
95549548,1759.0229984518326
28343921,1709.4063822301355
24575136,1339.247038305212
51405326,1412.119682523337
88024456,1702.1183267509005
61475538,1973.358474637659
86032798,1937.5327523337419
99829874,2025.3129924792015
96251785,1369.6254138233035
11235918,2206.9373418768064
41084979,1725.9833853534305
31949326,1341.3615553754896
88425482,1138.1852905161152
41724063,1257.1541446777394
24244868,1773.2254930363047
96443454,1667.4167886906484
83159015,1598.3713995682674
24632345,1564.9097220903568
44153806,1509.5979604210609
93580629,1057.3491096860316
53277959,1458.8114734583914
99759183,2558.535532350489
55252816,2524.989308914338
41285175,1374.7816267274995
73261084,3152.6950258895386
99347555,2021.610279605951
70567494,1176.9485263418535
76764787,1212.7010639021585
14328685,1864.1241300461786
66866287,1277.8371998199877
49679159,2105.244667025781
58671247,1729.3649664465363
20236719,1197.4526789793958
34585357,1389.1958555894398
45051453,1347.3762802191484
51786574,1526.873583579524
79731887,1283.9623774781749
54354970,1487.5974954141457
77833826,1381.424719453014
80242735,1271.7184737881983
79336488,3043.250250017568
51121070,5324.260632239972
15930057,2021.7913372076573
84864986,1812.2229927155981
97820091,1894.552385905075
76206876,1536.9383646204928
34508398,1220.6819490975436
15581330,1728.110856207597
24272114,4379.565715460041
45684128,1348.7757927740201
53910689,1626.7308198271346
89611963,1950.7954985569704
19439294,1426.610063039987
44476677,1326.1941297739236
72816714,1591.1824870182022
74817899,1939.9463989785643
24462605,1511.3833944247626
62629343,1099.0406037805055
60387272,1397.278669205737
60976677,1946.9104668836108
25938630,1919.6620129765572
89171283,1585.9194431834978
23407854,1175.5972826194673
84390020,1231.4387963862819
10131944,1670.5903228216612
61185673,1235.1051352211166
76507951,2309.868853697303
92456997,1424.62120165973
27091498,1498.836405824726
22015405,1575.0278834016265
64048811,1203.7219957680345
59963315,1945.4219987581732
99392827,2012.655693839976
52435285,1186.5801647448006
68018936,1298.0328713692766
92985874,828.1911715434471
19827012,1245.7231918919165
32076309,1190.8050127068602
74459345,2364.943509054866
59329650,1887.049853901691
70105673,1538.7493292841555
47359337,1664.267292948321
27991858,1450.0084829228604
36755663,1694.9878096053078
94560591,2010.241449843703
47944050,1461.5620985297257
49561372,1939.8825323674678
96160989,1179.4278672170894
67474261,1591.2770978086317
71965824,1862.6701752619044
13777105,1966.8253213780717
64739771,1449.774831865357
57691432,1582.0096538155317
21801740,2209.0237893067956
74352185,2096.618388930454
91521650,2203.9923957899173
64797772,1793.6924788043568
48820263,599.8643792032017
14791909,2185.812101904524
82868024,2325.061476409541
97971853,1589.744270051797
75654232,3198.487263771264
30725718,3788.545652032125
83442812,1869.6416809181264
62376431,1966.246072574519
45295601,864.1512939107131
44038407,1612.5727298284442
74138589,1650.1912473504187
78812422,814.4123588525281
57253455,2491.7109412050313
10109432,1384.1100461977828
70492234,2063.7791051099325
16499768,1417.6540801563906
29721809,1699.2986056105603
99970795,2020.655095998968
38494075,1771.3373535147605
13300921,1041.1241949981822
18255583,2665.5190747226543
76957329,1591.3258439773824
83103502,2302.1746709486615
24570014,1379.861693486585
19318542,1920.1837008126831
70614169,1377.5540492031591
68374888,1229.2214825033573
10546051,1376.263561754126
82817153,1078.1830920374637
26190736,1430.2363724521704
26227414,1296.3807847963521
55825692,2199.548506659751
65550483,2088.3171077326897
14872097,2306.019933485652
32405281,2257.3129125740297
37055817,1417.4337295772834
42617798,1528.9330280204858
30684771,1522.6201319675538
21842298,1798.0176708557217
44215525,1578.352549706828
54734331,1413.1096322343872
77244965,1408.7267069188506
31618537,1825.9190100837836
10912371,2050.532034529394
25284273,1335.3850466994922
63793006,1566.1321718872068
40346903,1177.5625995280961
14281423,1250.766102194585
10329833,1448.771818490004
58147868,1590.6644209858132
62215262,1241.3753271687394
11535494,1518.453676833713
55289261,1854.5008801550434
93054393,3231.7600863236867
15613905,1306.0955509667187
52346993,2658.249678008129
31426410,2077.670219423774
11924915,1312.0920800101103
83461539,1980.4971160292826
68351051,2327.5693764332036
23144760,1305.23708167033
97049626,1704.3961212314598
94895031,1210.9840847878004
14702382,1501.8890278707727
22232789,1519.4292533665696
14653500,1055.644462012111
45931554,1090.1624605997665
39099976,1523.9439513411003
65803003,1514.449296103901
56391701,2414.8732784626754
92222330,2425.0883779898013
93455198,1364.9671351954019
52410336,1086.903983173543
82423675,1389.2687930400555
25925356,2743.7238034885986
88622240,1141.7533562213139
37830382,2725.0073468928576
97198420,2019.7520024827143
21477504,1344.3076889581666
84142976,1798.5378358149483
96401209,1565.3675979677107
18047299,1715.5470846156268
25908320,1680.9279969600743
69709013,1438.5210633894108
63707451,1488.681098110045
68674616,1681.0927285429236
41246291,1701.5336167082448
93099265,1675.0497612776314
44969882,1472.7258436375714
94840571,1781.8893834085636
24428966,1568.5703790437626
73406276,1831.1184390186643
74093567,901.756108471088
55445678,1404.0064225529047
56770356,1741.2629282931673
20116401,2114.9758861764994
23989432,1128.7799390964228
77573883,1775.3109038887735
30955534,2120.258118026879
46007298,1276.5501496570878
60038151,1402.3105107758115
16169663,1648.668479910973
40454664,2056.116055289678
62049127,2227.637126649559
19821119,1426.379117858985
56611586,1544.7709019487625
55267084,1255.0503331415
55813034,1818.179455310867
23867957,963.4078666012135
90096160,1326.8592851806648
32751852,1459.4079303933897
21394047,1075.154662775179
80032862,1395.1440674037322
22418983,1476.7446845172365
52802197,1113.486150208533
48673505,1180.7377336220993
14195685,1120.3254300320477
22205138,1621.3761499559682
96628154,1489.2808236792703
44734813,1352.8988649915234
55802873,1664.4192563505114
41368275,1579.921377549083
67686446,1104.3750232440252
97989934,2248.4100513824515
65686117,1101.4349336433816
45591525,1797.9760007511884
14884094,1526.8416372862393
60291749,1366.878904934513
